PublicationID	PublicationYear
32060132	2020
26402097	2015
39347409	2024
30900945	2019
25866800	2015
30196507	2018
20065648	2009
23952613	2013
26554818	2015
19291576	2009
31134179	2019
32859075	2020
32442375	2020
27561317	2016
29503769	2018
35106370	2022
27508207	2016
26725083	2016
30965383	2019
29975725	2018
33096040	2020
35169121	2022
27559046	2016
20153713	2010
26052070	2015
33495441	2021
23043330	2012
38487000	2024
28692253	2017
27044740	2016
22942245	2012
39610753	2024
32992915	2020
33363141	2020
29762016	2018
24252720	2014
27231487	2014
39731211	2025
26985288	2016
26836755	2016
24387306	2014
24158546	2014
35046043	2022
24217357	2013
35023321	2022
28115521	2017
35612603	2022
34073075	2021
30853418	2019
30713798	2019
27978489	2017
30133484	2018
27784765	2016
35858348	2022
25689347	2015
32112532	2020
32958664	2020
35438976	2022
27087366	2016
37082014	2021
PPR685497	2023
34385423	2021
26980279	2016
27273476	2016
36504902	2022
32625178	2020
PPR309752	2021
26230301	2015
34927385	2022
24802048	2014
23029472	2012
23994753	2013
31263273	2019
25992563	2015
36760737	2023
24279319	2014
34871294	2021
21757725	2011
30026594	2018
28878017	2017
34199307	2021
25708025	2015
32152540	2020
31106257	2019
31401928	2019
32847039	2020
26985318	2016
36454022	2022
35308240	2022
33953337	2021
22706677	2012
29601130	2018
27096636	2016
25587435	2014
32708305	2020
38675438	2024
34683381	2021
27507827	2016
37450595	2023
26590792	2016
26743085	2016
31505835	2019
34395990	2021
PPR383482	2021
29652051	2018
25816144	2015
35013029	2022
28981904	2017
27776124	2016
33343836	2020
23055519	2012
27402358	2016
26503249	2016
PPR225558	2020
28797090	2017
32622979	2020
33895786	2021
27438813	2016
PPR382065	2021
32123210	2020
34685695	2021
32121077	2020
25851904	2015
25365345	2014
31164940	2019
38330942	2024
37307481	2023
33431896	2021
25766318	2015
29061848	2017
30425238	2018
29033288	2017
23070148	2012
34065240	2021
31998833	2020
39196054	2023
38758807	2024
28934318	2017
34688666	2021
24914179	2014
35729237	2022
27611601	2016
27308201	2015
21274421	2010
33162400	2021
29376776	2018
36112771	2022
28511809	2017
35444660	2022
33488978	2021
35055023	2022
24824036	2014
29273709	2017
PPR452069	2022
35676256	2022
29100346	2017
34119488	2021
25787994	2015
31805108	2019
24326277	2014
22343629	2012
37364114	2023
34975318	2022
31216704	2019
25058677	2014
32858986	2020
23621534	2013
28623264	2017
25492892	2015
37211762	2023
36942851	2023
28297651	2017
36187898	2022
28724794	2017
37884618	2023
30307996	2018
31138806	2019
35409230	2022
26934918	2016
34521847	2021
34290093	2021
28361875	2017
30972039	2019
PPR199037	2020
26884339	2016
36851560	2023
34730362	2021
35216212	2022
27337048	2016
31690009	2019
33534834	2021
35614042	2022
28698377	2017
36138080	2022
36252024	2022
PPR625164	2023
33396481	2020
25194277	2014
26714018	2015
38904019	2024
32089835	2020
29399991	2018
30079212	2018
30684150	2019
23603827	2013
33087934	2020
26221730	2015
31427700	2019
23650384	2013
24312578	2013
37072394	2023
33540470	2021
PPR161468	2020
26631364	2015
32633882	2020
32065419	2020
19582227	2009
35857504	2022
32034142	2020
31935968	2020
32492975	2020
29243243	2018
34668773	2022
35500016	2022
35285170	2022
36693763	2023
23637399	2013
34907153	2021
32165615	2020
33115279	2021
21321115	2011
31401411	2019
31066120	2019
29760382	2018
25538249	2015
25347613	2014
27650958	2016
28930149	2017
31650039	2019
34375459	2021
28264884	2017
36496570	2022
23943648	2013
29567837	2018
28642366	2017
36692498	2023
31040156	2019
PPR114047	2020
PPR598466	2023
27852434	2016
28984826	2017
24265320	2014
24815960	2014
24647607	2014
23603053	2013
31259319	2019
37750733	2023
31819009	2020
32873644	2020
31640987	2019
39807336	2024
PPR165649	2020
PPR705918	2023
33895142	2021
34164069	2020
22896701	2012
35905841	2022
36017362	2022
28659146	2017
31279627	2019
25811190	2015
23674890	2013
33202772	2020
25750985	2015
33209022	2020
35328585	2022
34483941	2021
38144259	2023
30030376	2018
36574685	2023
28300475	2017
30508276	2019
32992800	2020
30282751	2018
30026865	2018
28726352	2017
23206656	2013
28270509	2017
37012254	2023
28726542	2017
35786742	2022
30482172	2018
26752355	2016
20133942	2010
30615611	2019
18830825	2009
25882847	2015
24485990	2014
36216841	2022
31445886	2019
31170257	2019
26429912	2015
33006893	2020
28733914	2018
28000682	2016
33668290	2021
26075138	2015
30061622	2018
29057075	2016
20864538	2010
26097196	2015
34466086	2021
34170628	2021
26216422	2015
31094100	2019
26070561	2015
27782840	2016
22653978	2012
40610417	2025
38474476	2024
27211267	2016
32549050	2020
30425290	2018
34371003	2021
31392985	2019
33619087	2021
32289059	2018
25792743	2015
35982144	2022
23741304	2013
40057495	2025
33239418	2020
21744448	2011
26149471	2015
31434885	2019
23181061	2012
20101991	2009
36176917	2022
28029744	2017
35198076	2022
30737386	2019
31193846	2019
37309192	2023
27881677	2017
25651860	2015
28421663	2018
36683767	2023
26743905	2016
35118359	2022
28157624	2017
28438838	2017
PMC10912719	2024
30559287	2019
22905925	2012
PPR190389	2020
21799009	2011
30288464	2018
24739174	2014
29986882	2018
37781379	2023
25828907	2015
35634999	2022
PPR334856	2021
23365426	2013
31013630	2019
25255099	2014
26359499	2015
PPR427024	2021
29057222	2017
27421712	2016
27226599	2016
36329105	2022
26507409	2015
27330077	2016
38030380	2024
36300882	2022
38098892	2023
34795260	2021
25237904	2014
29728878	2018
33337880	2021
32090077	2020
32724856	2020
31253644	2019
21739997	2011
30562360	2018
33024040	2020
27043557	2016
36012248	2022
PPR554306	2022
25855788	2015
26775809	2016
28111238	2017
31719173	2019
26688548	2016
28422724	2017
28648610	2017
27558977	2016
32907977	2020
29588157	2019
28650456	2017
30450096	2018
34647980	2021
31053795	2019
35413960	2022
21439278	2011
39967318	2025
27553234	2016
29317497	2018
28854082	2017
29632205	2018
33120989	2020
33771996	2021
22364170	2012
37872311	2023
34680901	2021
30379590	2019
24088629	2014
31369984	2019
35520599	2019
30651349	2019
34782475	2021
31365168	2019
22961984	2012
26961240	2016
30524198	2018
31178973	2019
35568912	2022
32260120	2020
26689432	2015
35182166	2022
30674679	2019
35547740	2022
29662234	2018
38625948	2024
30194229	2018
27938662	2016
36903600	2023
23740926	2013
25196843	2014
25461530	2014
28687873	2017
22558375	2012
27627809	2016
25555914	2015
33233768	2020
36115831	2022
28096298	2017
28081707	2017
23803603	2013
30861422	2019
37243229	2023
30663210	2019
26538068	2016
26442912	2016
23469156	2013
35755187	2022
25871719	2015
34107902	2021
23922242	2013
35383141	2022
41198675	2025
21980388	2011
24332718	2014
33570492	2021
26841867	2016
35278676	2022
36671381	2023
37082831	2023
27374357	2016
23243563	2012
26864455	2016
24205053	2013
28410210	2017
30154240	2018
31235991	2019
29541367	2018
36753338	2023
27466390	2016
29773713	2018
40205234	2025
29740434	2018
36545079	2022
26177480	2015
34276952	2021
30931941	2019
34948279	2021
34845016	2021
35725941	2022
24613625	2014
28280243	2017
23119017	2012
33888467	2021
25650945	2015
29414779	2018
26676802	2016
27150116	2016
31960795	2020
30257868	2018
36275117	2022
PPR308685	2021
26263376	2015
28439591	2017
23918654	2014
PPR653161	2023
32057289	2021
22325262	2012
27226583	2016
30021877	2018
33187074	2020
27760281	2017
29221170	2017
19513539	2009
24093105	2013
37371107	2023
25331953	2014
26731746	2016
26359915	2015
33272573	2021
29321208	2018
26311037	2015
28104757	2017
23740100	2013
26758977	2016
24097825	2013
30250061	2018
35398099	2022
31932628	2020
33778193	2021
31936587	2020
38349818	2024
30420782	2019
34511698	2021
21322544	2011
27775006	2016
25658871	2015
23889817	2013
32862141	2020
34777918	2021
35720346	2022
37174654	2023
20534631	2010
25737838	2015
28912268	2017
35743044	2022
36156097	2022
28287405	2017
28829740	2017
PPR309033	2021
25877663	2015
28018355	2016
26114302	2015
27059954	2016
25974133	2015
32773038	2020
25266725	2014
29142318	2017
34845440	2021
28744223	2017
20672840	2010
22827601	2012
32758356	2020
36383019	2022
29212706	2018
PPR337250	2021
33121208	2020
36006772	2022
25707320	2015
PPR300969	2021
23651615	2013
25357246	2014
35048565	2022
23000004	2013
30315240	2018
38933534	2024
31544820	2019
30755308	2019
35614131	2022
27869178	2016
27380724	2016
31678118	2020
26606248	2015
26444434	2015
31566242	2019
31151258	2019
27563394	2016
37747814	2023
28698826	2017
39627813	2024
26318518	2015
36464162	2022
31615077	2019
26608324	2016
34678509	2022
30773430	2019
23972727	2013
38481819	2024
33741941	2021
37041132	2023
32989622	2021
37498362	2023
36825429	2023
22760641	2012
29259751	2017
US2011150905	2011
28979843	2017
33930305	2021
PPR313200	2021
31051095	2019
31398834	2019
31694911	2019
35639772	2022
36982981	2023
33559947	2021
34494353	2022
US2011256587	2011
34168368	2021
32764876	2020
25143381	2014
23624043	2013
23166499	2012
36793438	2023
27567994	2016
36593402	2023
27786601	2017
PPR575459	2022
32357892	2020
34782742	2022
32859748	2020
26320860	2015
37446908	2023
28842497	2017
26160171	2015
34114369	2021
31811276	2020
35942507	2022
24415765	2014
31782843	2020
30568031	2018
34815454	2021
28152563	2017
23580313	2013
34508662	2021
33712678	2021
25216944	2014
26787460	2016
27502277	2016
29118097	2017
28952876	2018
28621755	2017
28985478	2018
32900381	2020
38100526	2023
33991472	2021
31013646	2019
35440757	2022
33718775	2021
34723265	2021
37780233	2023
33777416	2021
31091675	2019
21941513	2011
34851660	2021
23863605	2013
28978021	2017
25477226	2015
29698671	2018
25631052	2015
26195635	2015
26985295	2016
37083327	2023
22090438	2012
31423659	2019
19786567	2010
34832620	2021
30233568	2018
28584056	2017
24586939	2014
34298087	2021
29490240	2018
36597465	2023
32876368	2021
34593832	2021
28979758	2017
36643544	2023
37250145	2023
30078642	2018
32249670	2020
29017821	2018
25666181	2015
30911678	2019
34735605	2022
23510486	2013
29308352	2017
30068552	2018
30674804	2018
37648855	2023
29976867	2018
PPR402764	2021
30655953	2019
33649208	2021
22895607	2012
28458538	2017
PPR429543	2021
38387462	2024
35927280	2022
30587835	2018
22163292	2011
30381396	2018
30111543	2018
25288605	2015
23855478	2013
32464091	2020
23996074	2013
28426740	2017
32710080	2020
32365082	2020
25329156	2014
24214985	2013
34589603	2021
34396989	2021
25873395	2015
27228163	2016
23114698	2013
35236358	2022
29181152	2017
23859720	2013
32870822	2020
26538562	2016
32144382	2020
38771062	2024
32544369	2020
34237115	2021
32409444	2020
27734930	2016
35931666	2022
28915239	2017
23682967	2013
30638540	2019
34956184	2021
36385956	2022
26962230	2016
22529030	2012
31547231	2019
37504073	2023
35165263	2022
24466506	2013
35764173	2022
24339977	2013
29934309	2018
29322100	2017
32867229	2020
26719098	2016
33363367	2020
28515093	2017
23282185	2013
30809370	2019
32853178	2020
27893774	2016
34592225	2021
26873393	2016
27439689	2016
34580321	2021
27759041	2016
28096331	2017
18059965	2007
28103678	2017
37050576	2023
39468069	2024
31655252	2019
33800976	2021
24642143	2014
32581358	2020
23275130	2013
24098696	2013
30531896	2018
36199815	2022
22529997	2012
34259319	2021
23884417	2013
29187598	2018
31527908	2019
29813137	2018
25789470	2015
34223817	2021
24283193	2014
27924262	2016
33467122	2021
37676003	2023
32542862	2020
32316838	2020
30809901	2019
27307451	2016
24260785	2010
37046780	2023
27094603	2016
27821621	2017
34078451	2021
20923232	2010
34940273	2021
28230359	2017
34572576	2021
40519930	2025
23661698	2013
26644477	2016
33876770	2021
36599853	2023
27324116	2016
35502441	2022
PPR633480	2023
30181292	2018
32872496	2020
27322177	2016
31372493	2019
31293690	2019
25285605	2014
32486317	2020
19164148	2009
34520757	2021
24752896	2014
30871031	2019
23472130	2013
26448751	2015
38732174	2024
30976006	2019
24983631	2014
27880898	2016
21969381	2011
30518687	2018
20972990	2010
33548314	2021
24003215	2013
35155934	2022
29701654	2018
PPR391282	2021
34145723	2021
25079227	2014
31591377	2019
37111547	2023
30023654	2017
25568210	2015
20801619	2010
28553074	2017
35746278	2022
26336148	2015
19650657	2009
28204173	2017
36034646	2022
34628234	2021
21211003	2011
26875526	2016
29170024	2018
33053182	2020
23949620	2013
22949370	2012
29690653	2018
27956522	2017
25764208	2015
33298911	2020
25401472	2014
31404264	2019
28807514	2017
33281824	2020
35551129	2023
30880912	2019
34592895	2021
28581067	2017
36635380	2023
39736783	2024
37254203	2023
30887655	2019
30046664	2018
22834704	2012
23233676	2013
27380163	2016
21519608	2011
37142673	2023
23816534	2013
32472127	2021
35190547	2022
21483899	2011
26032594	2015
37608223	2023
24049181	2013
35546148	2022
28784162	2017
33266394	2020
33852850	2021
34987199	2022
29370869	2018
36229686	2023
34690363	2022
PPR365227	2021
31956440	2020
23707657	2013
33351266	2020
29755969	2018
23255605	2013
PPR354036	2021
32651162	2020
36140391	2022
33921145	2021
21499289	2011
27731909	2017
38765792	2023
25753662	2015
28319176	2017
30651555	2019
32970990	2020
28287239	2017
37558654	2023
32448731	2021
30846362	2019
34204823	2021
26265469	2015
37446406	2023
34829829	2021
30897158	2019
33459147	2021
34212148	2021
37490546	2023
28233730	2017
32149225	2020
36635268	2023
23043110	2012
22371503	2012
24727473	2014
34588454	2021
26950120	2016
28095447	2017
22892453	2012
28455613	2017
29085987	2018
38075238	2023
27387503	2016
28060819	2017
27996029	2016
26631631	2015
34759371	2021
28631009	2017
28710453	2017
23834437	2013
38147550	2024
23188827	2013
24970894	2014
36975370	2023
26925076	2016
22363818	2012
25247577	2014
26349459	2015
36620535	2022
35288635	2022
34413441	2021
37963924	2023
PPR311057	2021
35269221	2022
34351144	2021
33976198	2021
30744004	2019
22805309	2012
30976491	2019
23691031	2013
32187531	2020
30552174	2019
20409211	2010
22122514	2012
33777041	2021
23686481	2013
34939674	2023
28165462	2017
29634774	2018
22142685	2012
32006251	2020
29915359	2018
25804130	2015
23168412	2013
33431496	2021
27832184	2016
26750243	2016
37631085	2023
27253715	2016
26136263	2015
28874417	2017
34737267	2021
39476363	2024
38835195	2024
35217601	2022
27140600	2016
33382587	2021
29343613	2018
22927390	2012
31072245	2019
27043645	2016
28623230	2017
31586479	2019
27174188	2016
28775316	2017
PPR235156	2020
20617792	2010
32438400	2020
32029278	2020
28798235	2017
30033364	2018
18046467	2007
26542804	2015
28960584	2017
33731477	2021
29619413	2018
25523975	2015
28289074	2017
26468290	2015
25172926	2014
29547539	2018
21466834	2011
30621228	2019
21056038	2010
36206623	2022
23110143	2012
20502814	2010
36260981	2022
34123018	2020
30213934	2018
20196769	2010
22773878	2012
37289499	2023
31940495	2020
23292778	2013
27618663	2016
36979394	2023
26358752	2015
24493364	2014
31458172	2018
36926649	2023
30631079	2019
26396190	2015
28931913	2017
36569898	2022
26088137	2015
35849344	2022
33843452	2021
34489470	2021
24374318	2014
37484571	2023
34018203	2021
25586180	2015
29300367	2018
36550129	2022
22416964	2012
28085903	2017
25297649	2015
37765843	2023
24970615	2014
35448257	2022
34541539	2021
34227356	2021
32715650	2020
33028895	2020
22911727	2012
38254624	2023
28003857	2016
34054871	2021
22624874	2012
39204102	2024
26641943	2016
31856660	2020
24634219	2014
36152702	2022
32365751	2020
31570000	2019
28842986	2017
32820173	2020
31170242	2019
27614019	2016
20068228	2010
35906240	2022
24379405	2014
29476614	2018
36570769	2023
32776637	2020
22692218	2012
19744690	2009
34896247	2022
34343273	2021
24130683	2013
22515552	2012
26882435	2016
23590123	2013
27479529	2016
25924852	2015
32958857	2020
33876574	2021
34246414	2022
31506873	2019
34103584	2021
28420110	2017
27634044	2016
40145093	2025
28934483	2017
29401625	2018
22232005	2012
41022728	2025
36499587	2022
24367524	2013
27306920	2016
31596237	2019
33327383	2020
33375234	2020
29109477	2018
33514714	2021
34287040	2021
33053878	2020
30947296	2019
21294544	2011
39420825	2024
21755497	2011
24975464	2014
31888963	2020
24652761	2014
21621014	2011
23705845	2013
32382661	2019
33820835	2021
28119467	2017
29928509	2018
24146829	2013
31127085	2019
36290911	2022
34771003	2021
33171809	2020
23088536	2013
33154106	2020
27995240	2017
33939872	2021
26199940	2015
37799384	2023
30689946	2019
30220975	2018
37291433	2023
35234897	2022
21926473	2011
20828133	2010
27145860	2016
27903650	2017
17465424	2007
24145434	2013
29214228	2016
40041908	2025
21749294	2011
26912608	2016
21216958	2011
31116512	2019
32156826	2020
12876311	2003
37533292	2023
20160912	2009
25515662	2014
34012108	2021
24467885	2014
39743632	2025
24627488	2014
36097293	2022
28740549	2017
28643153	2018
29246782	2018
36465086	2022
31242061	2019
31531392	2019
31098334	2018
34710354	2021
32400815	2020
24569352	2014
26655473	2015
24479630	2014
25860669	2015
29877795	2018
17566981	2007
22406677	2012
32396613	2020
23777860	2013
22788706	2012
38013802	2023
37865082	2023
28874577	2017
39402104	2024
24923446	2014
28008962	2016
30057111	2018
26267894	2015
28404743	2017
35890277	2022
17477502	2007
36401897	2023
36430706	2022
31182821	2019
30265664	2018
32463547	2020
28971853	2017
31341061	2019
23264619	2013
24945826	2014
29703821	2018
36773691	2023
37903160	2023
36032766	2022
35681480	2022
35455991	2022
22658257	2012
35141350	2022
32273511	2020
27105075	2016
28250125	2017
28258193	2017
25183517	2014
35239330	2022
31122132	2019
31591245	2019
29072555	2018
33693723	2021
33060572	2020
23906642	2013
31492810	2019
29308799	2018
38644371	2024
34262661	2021
26432362	2015
IND600877921	2011
20798896	2010
20636088	2008
20007717	2010
23335510	2013
33976229	2021
26449768	2015
30707748	2019
29242512	2017
PPR958641	2024
30939793	2019
21750218	2011
28574716	2017
37828002	2023
PPR117474	2020
28223691	2017
25742417	2015
31779114	2019
26960999	2016
30165040	2018
33391537	2021
22235895	2012
18182485	2008
32561559	2020
31827018	2019
29146912	2017
31498600	2019
35285799	2022
30092354	2018
36004719	2022
31995709	2020
30868050	2019
31035335	2019
27278931	2016
31469191	2019
28425706	2017
28783167	2017
23739325	2013
25385793	2015
33580179	2021
36634146	2023
33407802	2021
30288218	2018
23665667	2013
35732156	2022
37111794	2023
34224110	2021
US2006040409	2006
26375606	2015
21609868	2009
23010594	2012
23637599	2013
24900792	2014
27515704	2016
28934434	2017
30208640	2018
33491549	2021
30109182	2018
18191412	2008
EP1628127	2006
38378578	2024
32128579	2020
25543141	2015
27928010	2017
PPR172477	2020
35313878	2022
35999394	2022
18324839	2008
21325318	2011
31622515	2020
26019498	2014
29684277	2018
30770398	2019
30803987	2019
34244522	2021
29269835	2017
22984487	2012
24358276	2013
PPR357865	2021
31252602	2019
31570499	2019
29467569	2018
27119979	2016
38619110	2024
24035433	2013
28350808	2017
33361818	2021
32738217	2020
37284893	2023
23575269	2013
33050158	2020
18396167	2008
20081378	2010
32347931	2020
35256951	2022
25545505	2014
23698002	2013
24915094	2014
23200923	2013
32077689	2020
23000999	2012
27936046	2016
23665381	2013
29780560	2018
29088782	2017
25951439	2015
36289440	2022
27749002	2017
26745503	2016
596458	2009
32471182	2020
28117447	2017
30123084	2018
28539630	2017
33276505	2020
23747109	2013
24328155	2014
29282294	2018
34894961	2022
22131189	2012
24347163	2014
36368322	2022
33113881	2020
21245147	2011
26563652	2016
31479631	2019
27504624	2016
36851867	2023
22247506	2012
20820497	2010
39964720	2025
25302989	2014
20970857	2010
35069197	2021
35592318	2022
25799058	2015
37419072	2023
26952553	2016
34793835	2022
29696019	2018
21686082	2011
22815827	2012
30984171	2019
32365091	2020
32321756	2020
31042354	2019
27762269	2016
36354493	2022
32954725	2020
40497553	2025
31113958	2019
34350258	2021
PPR355842	2021
34880132	2021
30023671	2017
25153865	2014
31036849	2019
35265198	2022
22253912	2012
26068750	2015
25703038	2015
37306074	2023
662147	2010-11-26
22081141	2011
25525276	2015
37253356	2023
39584380	2025
31640814	2019
23236069	2013
25590303	2015
33458649	2021
23223580	2013
17273992	2007
21288050	2011
28067010	2017
26018083	2015
28322227	2017
33846289	2021
32015038	2020
IND44476147	2011
32273346	2020
27808110	2016
23364199	2013
30747722	2019
29317197	2018
30513821	2018
18260012	2008
22185200	2011
35383174	2022
33801620	2021
35517827	2022
33310843	2020
29867877	2018
20002544	2010
25706384	2015
29091774	2017
39642219	2024
36452865	2022
32192133	2020
30514891	2018
35064106	2022
32391502	2020
32307910	2020
39049964	2024
23782319	2013
38828154	2024
37357764	2023
27306095	2016
27512066	2016
24797664	2014
24052804	2013
22761914	2012
30826646	2019
28126904	2017
32313148	2020
29534937	2018
38049428	2023
25589790	2015
28202027	2017
18500833	2008
29401488	2018
35584229	2022
20484082	2010
36060987	2022
33527832	2021
35402633	2022
32058706	2020
36903537	2023
29718991	2018
19455751	2009
31836717	2019
36002453	2022
31363069	2019
34427974	2022
27470515	2016
26714191	2015
22536198	2012
36679867	2022
18359289	2008
30880082	2019
28218750	2017
34124577	2021
PPR127010	2020
30513767	2018
38549864	2024
36770486	2023
21237304	2011
25155369	2014
22164234	2011
26676779	2015
39102360	2024
26627822	2016
23307945	2013
28257448	2017
31229648	2019
34957081	2021
31932383	2020
37207126	2023
31436532	2019
36088301	2022
32191036	2020
25340707	2014
36207657	2023
29057978	2017
29146974	2017
30023623	2017
30952805	2019
28864541	2017
23515368	2013
26567729	2015
34947656	2021
32518372	2020
29142730	2015
25942475	2015
21627167	2011
35051026	2022
20335968	2010
26814968	2016
25210192	2014
22222156	2012
27702900	2016
33712145	2021
31183075	2019
23056579	2012
27713828	2016
32938053	2009
25654436	2015
28335325	2016
32054416	2020
24492291	2014
29403448	2017
33114686	2020
25551598	2014
27264969	2016
30202877	2018
34531369	2021
27258388	2016
32669713	2020
26368531	2015
25339905	2014
36562803	2023
28590212	2017
26221749	2016
24671001	2014
35196008	2022
23125174	2012
32908216	2020
23979559	2013
30952089	2019
25100724	2014
24860873	2014
35858353	2022
25575179	2015
34279931	2021
34535661	2021
21388950	2011
36163178	2022
26182430	2015
32075246	2020
25287857	2015
27083048	2016
27183389	2016
29416766	2018
29968677	2018
21068246	2011
24874105	2014
24194519	2013
34034105	2021
18467342	2008
29643993	2018
31589660	2019
21399623	2011
22267723	2012
31810863	2020
23166320	2013
35491902	2022
29925694	2018
17716976	2007
24850720	2014
32161106	2020
32122942	2020
21359107	2010
35922511	2022
19213732	2009
20687529	2010
33635655	2021
35890421	2022
31489905	2019
23677995	2013
31548390	2019
35624604	2022
24970741	2014
33108679	2021
40509212	2025
21951695	2011
38103543	2024
33962559	2021
40117024	2025
30097032	2018
26116504	2015
PPR231307	2020
37312454	2023
33353006	2020
36530770	2023
31548410	2019
38483996	2024
27476878	2016
25580689	2015
34071653	2021
35287686	2022
35166845	2022
30467079	2018
22989877	2012
27190591	2016
29375542	2017
25262870	2014
37376097	2023
20524207	2010
35451370	2022
39156005	2024
29124147	2015
23782695	2013
27647941	2016
31267027	2019
23589369	2013
30696900	2019
29559558	2018
27120257	2016
31803399	2019
30871155	2019
28446792	2017
23274141	2013
28887134	2017
35486676	2022
23417675	2013
32032658	2020
29269936	2017
21752185	2011
23258533	2013
19775170	2009
29435148	2018
23754288	2013
20505824	2010
25369811	2013
18685438	2008
31185633	2019
36741194	2023
31442049	2019
21226491	2011
30679757	2019
20926770	2011
29200314	2018
27807341	2016
33086122	2020
22879587	2012
30593605	2018
25375093	2014
36839653	2023
22548468	2012
26852694	2016
22860007	2012
32868441	2020
22736768	2012
26161532	2015
33464827	2021
29176708	2017
38595098	2024
32059340	2020
32751790	2020
33262453	2021
27807137	2016
34074778	2021
22843993	2012
40405912	2025
29184062	2017
23085614	2012
36241613	2022
29432816	2019
29682821	2018
22573329	2012
21931534	2011
17685519	2007
25341886	2014
32203105	2020
28401063	2017
29905970	2018
34628049	2022
28698545	2017
26858250	2016
36540822	2022
25226173	2014
29179441	2017
23613981	2013
23792963	2013
36230562	2022
27558933	2016
24759101	2014
25201201	2014
36035136	2022
34694685	2022
26949186	2016
32816577	2020
36425154	2022
23527120	2013
34795299	2021
31681727	2019
33440168	2021
26317987	2015
33783220	2021
33178228	2020
27936239	2016
25484045	2014
33990697	2021
26457176	2015
23703211	2013
37258040	2023
36699703	2022
25657005	2015
34326456	2021
22411988	2012
33634965	2021
34750538	2022
32795110	2020
27514935	2016
33992693	2021
23555243	2013
21115486	2011
35076281	2022
23806556	2013
34895063	2021
32897368	2021
22865854	2012
30442885	2018
28505309	2017
22666031	2012
26387086	2015
36109512	2022
25457307	2015
32084237	2020
36028489	2022
29378408	2018
33110477	2020
25883090	2015
31884714	2020
26279156	2015
36750096	2023
20154219	2010
28327605	2017
15777205	2005
33789084	2021
26237403	2015
20028516	2009
28270815	2017
38474160	2024
35279610	2022
34855508	2022
25589636	2015
33615991	2021
22509483	2012
33196708	2020
25810543	2015
28757146	2017
35613265	2022
21931968	2012
25548275	2015
32512783	2020
34591871	2021
27627661	2016
25125675	2014
27672132	2016
25728001	2015
21459000	2011
37687030	2023
33354502	2020
35269703	2022
34638415	2021
28624473	2017
23368968	2013
29723434	2018
25184362	2014
26755705	2016
23382963	2013
24339992	2013
20565098	2010
33475433	2021
21295540	2011
30407402	2016
20207738	2010
25944687	2015
39833169	2025
PMC3441578	2012
35652200	2022
32829936	2020
22123696	2012
25144189	2014
22792285	2012
30016650	2019
30691115	2019
18039683	2008
24962584	2014
22615807	2012
34342227	2021
28230529	2017
31653484	2019
38026177	2023
28273150	2017
23300445	2012
31431523	2019
31421836	2019
32815770	2020
28300150	2017
32731873	2020
39608603	2025
22661715	2012
28960574	2017
27272884	2016
31176539	2019
29432186	2018
19508894	2009
23086952	2012
29143760	2017
26256755	2015
22531438	2012
27748447	2016
33781765	2021
31076582	2019
34900730	2021
35288754	2022
27398238	2012
28786732	2017
23879866	2013
31709057	2019
23406628	2013
21572041	2011
22000729	2011
19454250	2009
24097189	2013
38200104	2024
21098026	2011
26369583	2015
27550346	2016
29046354	2017
30733541	2019
27621318	2016
34869292	2021
24127340	2013
34203315	2021
30677074	2019
28626832	2017
29563336	2018
31776269	2020
26503245	2016
25970007	2015
25608561	2015
23536659	2013
22801493	2012
36732296	2023
34035264	2021
22187433	2012
21207944	2011
30594071	2019
28611670	2017
18465270	2008
30214656	2017
27789272	2016
30966014	2017
29410413	2018
29930286	2018
PPR304046	2020
34141433	2021
26587982	2015
28567122	2017
24478316	2014
33732239	2021
20943666	2010
26496237	2016
24090929	2014
26085090	2015
23275348	2013
25573276	2015
30871026	2019
23658798	2013
33726836	2021
28963397	2018
26258292	2015
29459671	2018
24947141	2014
19413351	2009
29316337	2018
34719882	2021
25484053	2014
24232570	2014
37108613	2023
28103321	2017
31445072	2019
29748463	2018
34369763	2021
32404477	2020
23150666	2013
23155046	2013
25802800	2015
25864455	2015
23894701	2013
35222427	2022
PPR289232	2021
24949798	2014
23056492	2012
23091051	2012
30073208	2018
23775083	2013
31804586	2019
36253095	2022
26517884	2015
34447561	2021
25084445	2014
22291571	2009
21964396	2012
35928284	2022
31818365	2020
33372665	2020
35926224	2022
22936109	2012
29708738	2018
34714673	2021
23924896	2013
36305768	2022
28297649	2017
24970195	2013
30986696	2019
26303525	2015
18809676	2008
30176161	2019
18023407	2008
27194112	2016
30545831	2019
32192391	2020
25526640	2014
24265689	2013
32545760	2020
35947699	2022
22869376	2012
33100439	2020
32089839	2019
22230282	2012
15530111	2004
35307397	2022
23132860	2012
29654109	2018
23104982	2013
24475785	2014
24839583	2014
32266673	2020
23632888	2013
23539625	2013
35907821	2022
34165494	2021
36725957	2023
31408937	2019
20207732	2010
19158658	2009
28365979	2017
34277764	2021
25128532	2014
29084837	2017
25565802	2015
27022417	2016
33810198	2021
25700718	2015
24750035	2015
22955284	2012
27365042	2016
34580297	2021
25336651	2014
29889510	2018
23602662	2013
31403627	2019
32605979	2020
22536418	2012
21825147	2011
18759414	2009
28733285	2017
27309818	2016
28349061	2017
21092126	2010
31990532	2020
23754290	2013
30411044	2018
27044892	2016
32695105	2020
37910620	2023
30890292	2019
32849652	2020
31913262	2020
21655249	2011
24244437	2013
30958863	2019
25947380	2015
21098038	2011
